name,category,region,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,source,scraped_at
Chapelle Saint Éphrem,place_of_worship,Mount Lebanon,,33.982559,35.6191996,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
ثانوية رمال رمال الرسمية,school,South Lebanon,,33.3905535,35.4084823,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Haj Ali Supermarket,supermarket,South Lebanon,,33.3546387,35.4678841,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Imam Ali Mosque,place_of_worship,South Lebanon,,33.3888893,35.4072511,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Minimall supermarket,supermarket,South Lebanon,,33.3769346,35.4683028,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
al abdalla restaurant,restaurant,South Lebanon,,33.3768941,35.4686812,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Wadi El Hjeir Mosque,place_of_worship,South Lebanon,,33.3067312,35.4376026,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
السفارة اليمنية,diplomatic,Beirut,,33.8555121,35.4890041,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
octavia computers,electronics,Beirut,,33.8492052,35.5140014,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Regina cafe,restaurant,South Lebanon,,33.3788282,35.457777,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
El Cabakah Mosque,place_of_worship,South Lebanon,,33.2396398,35.3573346,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
متوسطة شوكين الرسمية,school,South Lebanon,,33.3560332,35.4588534,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Basta Al Fawqua police station,police,Beirut,,33.8858048,35.5040754,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Cherrys Beauty Lounge,yes,Beirut,,33.8937003,35.4775216,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
mallah,butcher,Beirut,,33.8873411,35.5035903,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Saada,bakery,Beirut,,33.8873522,35.5038425,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Saydet El Qarn,place_of_worship,Bekaa,,34.1481466,35.8912598,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
St. George Church,place_of_worship,Mount Lebanon,,33.9029114,35.6026468,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Burj Barajneh Camp,social_facility,Mount Lebanon,,33.8449771,35.5032112,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Lycée National Schools,school,Mount Lebanon,,33.7963526,35.4928733,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
مخيم البداوي,social_facility,North Lebanon,البداوي,34.4458307,35.8667592,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
مسجد الزهراء خلدة,place_of_worship,Mount Lebanon,"طريق البحر السريع, خلدة",33.7757485,35.4721881,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Mar Edna Church,place_of_worship,North Lebanon,,34.2123876,35.747998,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
مسجد الأمين,place_of_worship,South Lebanon,القنطرة,33.270397,35.4704799,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
مسجد السلطانية,place_of_worship,South Lebanon,السلطانية,33.2045861,35.4047453,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
مسجد الطيبة مرجعيون,place_of_worship,South Lebanon,الطيبة,33.2745845,35.5206843,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Signé,clothes,Mount Lebanon,"الرئيسي, عاليه",33.8076534,35.5998099,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Hotel Raj,hotel,Mount Lebanon,,33.811112,35.6038039,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Atieh Cell,mobile_phone,South Lebanon,صور,33.2730777,35.1950369,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
VEE clinic,clinic,Mount Lebanon,,33.813815,35.6090404,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
City Suite,hotel,Mount Lebanon,عاليه,33.8113071,35.6052658,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Phones Salamé,mobile_phone,South Lebanon,,33.3348984,35.5710079,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Mini Mall,general,South Lebanon,,33.3397954,35.573152,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Pharmacie - Salame,pharmacy,South Lebanon,,33.3396756,35.5737319,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Chocolat Charbel,chocolate,South Lebanon,,33.3446952,35.5760331,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Deeba Supermarket,supermarket,South Lebanon,,33.354104,35.5846875,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
National Evangelical Church,place_of_worship,South Lebanon,,33.3568649,35.5888477,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Pharmacie Georgina Neemtallah,pharmacy,South Lebanon,,33.3574202,35.5888894,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
رئيس الأساقفة الأرثوذكسي,place_of_worship,South Lebanon,,33.361058,35.5880533,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
كنيسة مرجعيون المارونية,place_of_worship,South Lebanon,,33.3588684,35.5862717,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Minimarket KHALIL,convenience,South Lebanon,,33.3314643,35.5684971,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Marche Royal Supermarket,supermarket,South Lebanon,,33.3233701,35.5637286,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Shadia's Market,convenience,South Lebanon,,33.3606441,35.588702,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
كهرباء لبنان - فرع مرجعيون,energy_supplier,South Lebanon,,33.3593663,35.5924446,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
ميني ماركت قمر,convenience,South Lebanon,,33.3601163,35.5930422,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
مكتبة سلام,books,South Lebanon,,33.3605472,35.5928445,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
بلدية جديدة,townhall,South Lebanon,,33.3596522,35.5931825,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
فصيلة الجديدة,police,South Lebanon,,33.3591071,35.5929307,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
محكمة مرجعيون,courthouse,South Lebanon,,33.3592293,35.5929824,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
جديدة مرجعيون ، الساحة ، السوق القديم,mall,South Lebanon,,33.3607893,35.5925342,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
فرن ابو طراف,restaurant,South Lebanon,,33.360943,35.5925186,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
ايلي مادي شوب,hardware,South Lebanon,,33.3611132,35.5923742,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
كنيسة القديس جورج الأرثوذكسية,place_of_worship,South Lebanon,,33.3613067,35.5921425,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
محطة ابو مراد,fuel,South Lebanon,,33.3553308,35.586369,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Twins Center,mall,South Lebanon,,33.3529252,35.5832054,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Salon Rony,hairdresser,South Lebanon,,33.3526404,35.5831673,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Centre commercial BASSAM MAROUN,mall,South Lebanon,,33.3523233,35.5829413,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Tamo café,cafe,South Lebanon,,33.3075517,35.5596712,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
كنيسة برج الملوك,place_of_worship,South Lebanon,,33.3196657,35.5635631,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Brains Bookstore,books,Mount Lebanon,,33.8047384,35.6072561,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Rammal Rammal high school,school,South Lebanon,,33.3904607,35.4090319,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
جامع القماطية,place_of_worship,Mount Lebanon,,33.80255,35.576944,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Shmait's office,driving_school,Mount Lebanon,,33.8134919,35.6091122,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
shahd w ward,restaurant,South Lebanon,,33.3788658,35.481094,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
المسجد القديم,place_of_worship,South Lebanon,كفر تبنيت,33.3517563,35.5134513,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Matte Factory Cafe,cafe,Mount Lebanon,,33.8089334,35.6036438,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
مقهى عاليه,cafe,Mount Lebanon,عاليه,33.808979,35.6031544,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
El Bayyad Mosque,place_of_worship,South Lebanon,,33.3821212,35.4809262,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Gentina,restaurant,South Lebanon,,33.3802301,35.4827863,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
bitar perfume,perfumery,South Lebanon,,33.3793036,35.4811182,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Matar Mosque,place_of_worship,Beirut,,33.8626009,35.5044473,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Ittihad Sweets,pastry,Mount Lebanon,,33.8085521,35.5978206,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
al sonbola,bakery,South Lebanon,,33.3951443,35.4796165,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
rami pharamcy,pharmacy,South Lebanon,,33.3953354,35.4792654,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
st john baptist church,place_of_worship,South Lebanon,,33.5740268,35.5447865,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Boutique Miro,yes,Beirut,Beyrouth,33.8598103,35.5179251,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
فرن صفوان الاصلي,bakery,Beirut,,33.8589544,35.5160417,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Saint Peter,hospital,South Lebanon,,33.2546588,35.380367,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Snack Mado,restaurant,South Lebanon,,33.3281546,35.5653318,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Youssef Salon,hairdresser,South Lebanon,,33.3362544,35.571924,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Amir Print,printer_ink,South Lebanon,,33.3365895,35.5716199,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Salon de Roger,hairdresser,South Lebanon,,33.3399797,35.5733039,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
À la Tabkha Resto-Café,restaurant,South Lebanon,,33.3403139,35.5733958,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Outhman Mosque,place_of_worship,Mount Lebanon,,33.7814557,35.6528483,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
محطة معالجة النفايات الصلبة البلدية,waste_transfer_station,South Lebanon,,33.5377802,35.3613984,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
JLSI,school,Mount Lebanon,Kherbet Qanafar,33.642461,35.7325343,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Saber Gas Company,company,Mount Lebanon,,33.6412675,35.7258563,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Main Reception,hotel,Mount Lebanon,,33.6343385,35.7422411,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Mirage Nightclub,nightclub,Mount Lebanon,,33.6329184,35.742007,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Guard,hotel,Mount Lebanon,,33.6347809,35.7428216,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
roland clinic,clinic,Mount Lebanon,,33.6371367,35.7225832,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Khryzat Hotel,hotel,Mount Lebanon,,33.6302057,35.7194286,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Bel Lab Experts,electronics,South Lebanon,"شارع 3, المنصورية",33.8520634,35.5720812,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
أبو عرب,restaurant,Mount Lebanon,Mansourieh,33.8532184,35.5652839,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Haya Hotel,hotel,Mount Lebanon,,34.0225368,35.6277183,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Laboratoire,research,Mount Lebanon,"Lycee Nahr Ibrahim, Maaysara",34.0677636,35.6635086,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
St. Elie Church,place_of_worship,Bekaa,,34.1179453,35.9074624,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Our Lady of the Rosary,place_of_worship,Mount Lebanon,Adma,34.0270028,35.6509456,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
Yasmine Mansour's café,cafe,Beirut,,33.8893096,35.5030186,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
محطة الشيخ,fuel,North Lebanon,,34.3842377,35.7872402,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Rayfoun Square,food_court,Mount Lebanon,ريفون,33.9786453,35.7077311,,,,,,,,,1,osm,2026-05-04T05:55:01.794291Z
جامع الحميدي,place_of_worship,North Lebanon,,34.4383292,35.8441417,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
مسجد أبو بكر الصديق,place_of_worship,South Lebanon,,33.5694423,35.3777918,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
The Spot Sidon,mall,South Lebanon,,33.564995,35.379992,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
al akhtal al saghir official high schol for boys,school,Mount Lebanon,,33.8911982,35.5599867,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Faculté de l'Information - L'Université Libanaise,university,Mount Lebanon,,33.8891304,35.5618504,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
st geroge des peres antonins bouchrieh,school,Mount Lebanon,,33.8843672,35.5593284,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Saint Nicholas Church,place_of_worship,South Lebanon,,33.5324579,35.6552159,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Lady of Annunciation Church,place_of_worship,South Lebanon,,33.5310779,35.6534132,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Hussein Salon For men,hairdresser,Beirut,,33.8864385,35.5040207,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Alti electronics shop,electrical,Beirut,,33.8865249,35.5040271,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Pain do roi bakery,bakery,Beirut,,33.8865711,35.5040312,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Ali daaoud,perfumery,Beirut,,33.8866189,35.5040324,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Sameer Bakery,bakery,Beirut,,33.8862633,35.5037276,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Hashem Station,fuel,Beirut,,33.8864526,35.5036717,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Fateh,hardware,Beirut,,33.8865944,35.5036769,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Rayyan,bakery,Beirut,,33.8868002,35.5035565,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Basta,cafe,Beirut,,33.8869168,35.503523,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Makary,confectionery,Beirut,,33.8871409,35.5034095,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
baydoun,supermarket,Beirut,,33.8874019,35.5031888,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
khodor cell,mobile_phone,Beirut,,33.8883333,35.5028858,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Sinno,fuel,Beirut,,33.8884096,35.5028563,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
eido,government,Beirut,,33.8888961,35.502628,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
al khawli supermarket,supermarket,Mount Lebanon,,33.887472,35.5599378,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
كهرباء لبنان,yes,Beirut,,33.8965369,35.5214778,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
مطعم وسناك امير البحار,restaurant,Beirut,,33.8481389,35.5156816,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
École Officielle de Chekka,school,North Lebanon,,34.3242875,35.7283682,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
الجامعة اللبنانية للعلوم,university,South Lebanon,,33.3773776,35.4964552,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
الطليان,place_of_worship,North Lebanon,,34.4374648,35.8420667,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
مسجد الناصري,place_of_worship,North Lebanon,,34.4412259,35.8493596,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
High School of Chekka,school,North Lebanon,,34.3245904,35.7319733,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Douma Official School,school,North Lebanon,,34.2041484,35.8455265,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Baakline Supermarket,supermarket,Mount Lebanon,,33.6761556,35.5587722,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Roy,restaurant,Mount Lebanon,,33.6774533,35.5590924,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Qahwet El Souq,restaurant,Mount Lebanon,,33.6778724,35.558492,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Basho's Grill,restaurant,Mount Lebanon,,33.6792084,35.5581691,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Baakline National Library,library,Mount Lebanon,,33.6803744,35.557426,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Old Serail,prison,Mount Lebanon,,33.6802581,35.5570934,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
محلات خليل حمادة للتجارة,yes,Mount Lebanon,,33.6798786,35.5575307,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Snack Attack,restaurant,Mount Lebanon,,33.6808301,35.5555655,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Shouf National College,school,Mount Lebanon,,33.6805864,35.5553371,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Hmade Shop,yes,Mount Lebanon,,33.6812815,35.5540223,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Saj Cafe,restaurant,Mount Lebanon,,33.6771904,35.5595112,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Rodaina Pharmacy,pharmacy,Mount Lebanon,,33.6767632,35.5603895,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Euphoria,beauty,Mount Lebanon,,33.6773584,35.564454,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Lavida,pharmacy,Mount Lebanon,,33.6783199,35.5657183,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Beyond Hands,yes,Mount Lebanon,,33.6782268,35.5660053,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
CashUnited,government,Mount Lebanon,,33.6775684,35.568527,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Day and Night,supermarket,Mount Lebanon,,33.6776825,35.5695609,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
New Red Shoe,clothes,Mount Lebanon,,33.6779283,35.568869,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Special Lady Boutique,clothes,Mount Lebanon,,33.6789903,35.5692564,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Happy Baby,toys,Mount Lebanon,,33.679187,35.5692625,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Riad Jewelry,jewelry,Mount Lebanon,,33.6798451,35.5699421,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Boutique Renee,clothes,Mount Lebanon,,33.6797263,35.5702892,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Baakline Coop,supermarket,Mount Lebanon,,33.6803618,35.5708652,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Chouf Touristic Complex,information,Mount Lebanon,,33.6798529,35.5711479,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Masaya,restaurant,Mount Lebanon,,33.680088,35.5716654,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
JO's House of Subs,restaurant,Mount Lebanon,,33.6802147,35.5720089,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Jebne W Zebde,restaurant,Mount Lebanon,,33.6802645,35.5722665,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Sushi Bell,restaurant,Mount Lebanon,,33.6806563,35.572362,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Pizza Way,restaurant,Mount Lebanon,,33.6804104,35.572736,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Abou Ayash Gas Station,fuel,Mount Lebanon,,33.6802355,35.5729556,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Oussi Cell,mobile_phone,Mount Lebanon,,33.6801282,35.5733721,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Jamal Jewelry,jewelry,Mount Lebanon,,33.680409,35.5733695,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Shisha Time,restaurant,Mount Lebanon,,33.6799632,35.5730274,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Nadia Pharmacy,pharmacy,Mount Lebanon,,33.6792078,35.5738044,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Calzo,marketplace,Mount Lebanon,,33.6788624,35.57396,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Baakline Medical Center,hospital,Mount Lebanon,,33.6785497,35.5745646,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Peter's,music,Mount Lebanon,,33.6774296,35.5726681,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
GFC Electronics,electronics,Mount Lebanon,,33.6779547,35.5699391,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Rajeh Jewelry,jewelry,Mount Lebanon,,33.677673,35.5699584,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Salon Wassim Shams,hairdresser,Mount Lebanon,,33.6775756,35.5707013,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Nut House,yes,Mount Lebanon,,33.6775646,35.5705343,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Food And Stuff,yes,Mount Lebanon,,33.6775197,35.570929,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Titans Arena,video_games,Mount Lebanon,,33.6809304,35.5718647,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
SnackWay,restaurant,Mount Lebanon,,33.6806631,35.5726496,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Constile Beauty,beauty,Mount Lebanon,,33.6814555,35.5734795,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
البرغي الالماني,marketplace,Mount Lebanon,,33.6814928,35.5730255,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Rawan Pharmacy,pharmacy,Mount Lebanon,,33.6817939,35.5730225,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
CHK-Baakline,mall,Mount Lebanon,,33.682857,35.5736197,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
iTelecom,telecommunication,Mount Lebanon,,33.6832327,35.5740985,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
New Garbatella,restaurant,Mount Lebanon,,33.6843823,35.5751586,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Marj Al Toufola,school,Mount Lebanon,,33.6836715,35.5731155,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Hanin Establishment,yes,Mount Lebanon,,33.6845366,35.5760577,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Maestro,restaurant,Mount Lebanon,,33.6843068,35.576299,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Rayan Palace,restaurant,Mount Lebanon,,33.6847057,35.5774871,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Procare Pharmacy,pharmacy,Mount Lebanon,,33.6854706,35.5777519,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Shouf Paradise,restaurant,Mount Lebanon,,33.6842524,35.5852785,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Verona Resto,restaurant,Mount Lebanon,,33.6834867,35.5857055,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Al Makhazen,marketplace,Mount Lebanon,,33.6825794,35.5873748,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
Markat Shoes,marketplace,Mount Lebanon,,33.6818244,35.5874916,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
الجامعة اللبنانية الأمريكية,university,North Lebanon,,34.1153998,35.6730111,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
المفوضية السامية للأمم المتحدة لشؤون اللاجئين صور,ngo,South Lebanon,,33.2436866,35.2374349,,,,,,,,,0,osm,2026-05-04T05:55:01.794291Z
