name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,whatsapp,linkedin,rating,review_count,completeness_score,lead_score,industry_priority,recommended_service,source,scraped_at
Malak Al Tawouk Head Office,fast_food,Mount Lebanon,LB,,34.0183079,35.6312819,,,https://www.malakaltawouk.com/,True,,keyframes,,,,,2,35,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
ملاك الطاووق,fast_food,Beirut,LB,,33.899265,35.4812533,,,https://www.malakaltawouk.com/,True,,keyframes,,,,,2,35,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
ملاك الطاووق ستي مول,fast_food,Mount Lebanon,LB,,33.8975492,35.5645289,,,https://www.malakaltawouk.com/,True,,keyframes,,,,,2,35,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
فرجن,electronics,Beirut,LB,بيروت,33.8254568,35.4930692,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
حسن قصير,school,Beirut,LB,,33.84649,35.4945881,,interested@domainmarket.com,http://www.amaleducation.com/en/college-6/schools-about/item/297-martyr-hasan-kassir-high-school,True,,300,,,,,3,48,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
بادكير بيت المبدع والحرفي,community_centre,Beirut,LB,بيروت,33.8938082,35.5369867,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Macrotronics,computer,Mount Lebanon,LB,,34.0109308,35.6548483,,info@macrotronics.net,https://macrotronics.net/,True,,macrotronics,,,,,3,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
أحمد ناجي فارس,furniture,Beirut,LB,بيروت,33.8877412,35.5057677,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Princess Bikfaya,clothes,Mount Lebanon,LB,طريق بكفيا-بعبدات,33.9172664,35.6748,,,,,https://www.facebook.com/princess.bikfaya/,,,,,,2,15,high,E-commerce launch + Instagram-to-store funnel,osm,2026-05-04T13:12:10.490486Z
مطعم أوتار,restaurant,Beirut,LB,بيروت,33.9008996,35.4958269,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مرأب إيلي راجا,motorcycle,Beirut,LB,بيروت,33.8906123,35.5348803,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
غراب ان غو,convenience,Beirut,LB,بيروت,33.8844247,35.5250999,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بلوم بنك الدورة,bank,Mount Lebanon,LB,الدورة,33.8947223,35.5577827,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بنك سوسيتي جينيرال,bank,Mount Lebanon,LB,,33.8943231,35.5569571,,sgbl@sgbl.com.lb,http://www.sgbl.com.lb,True,,context,,https://linkedin.com/company/sgblbank,,,4,48,medium,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Chapter II,bar,Bekaa,LB,"Boulevard Zahlé, Zahlé",33.8546022,35.8947653,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Siège social Atamian,company,Mount Lebanon,LB,Beyrouth,33.8945168,35.5457963,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مخبز بيروت,bakery,Beirut,LB,Beyrouth,33.884089,35.5207706,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
رولا,pharmacy,Mount Lebanon,LB,بصاليم,33.9000349,35.5988179,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ريين,pharmacy,Mount Lebanon,LB,بصاليم,33.9000479,35.605409,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ريتا ماريا,pharmacy,Mount Lebanon,LB,ذوق مكايل,33.9699882,35.6255854,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مارون الرأس,restaurant,South Lebanon,LB,يارون,33.080592,35.4224162,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مار أنطونيو,pharmacy,Mount Lebanon,LB,الضبية‎‎,33.9463098,35.5959544,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
[غرد],cafe,Beirut,LB,بيروت,33.8996225,35.5017504,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sea Food Kitchen Chef Georges Maalouf,restaurant,North Lebanon,LB,"439, Rue 10",34.2564102,35.6595646,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بنك عودة,bank,Mount Lebanon,LB,النقاش,33.9255205,35.5873717,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مكتب المحامي غسان فواز المبسوط,lawyer,North Lebanon,LB,,34.4326226,35.8345668,,ghassan_mabsout@hotmail.com,,,,,,,,,1,35,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
DibProduction,company,North Lebanon,LB,"3, kafarkahel",34.3764521,35.8593666,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بدر روك,hotel,Mount Lebanon,LB,فيطرون,33.9883174,35.7183322,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
غرف منامة للفتيات,hostel,Beirut,LB,"1, شارع وديع نعيم",33.8667673,35.5222496,,Monfoyer@outlook.com,,,,,,,,,2,35,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
قرطبة,restaurant,North Lebanon,LB,البترون,34.2507564,35.6587911,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
المندلون,restaurant,Mount Lebanon,LB,الضبية‎‎,33.9435668,35.5904709,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
موري,pharmacy,Mount Lebanon,LB,Aïn Saadé,33.8679488,35.5705363,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
توتا,cafe,Beirut,LB,بيروت,33.8953949,35.5338173,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sonocraft Studios,studio,Mount Lebanon,LB,Mar Takla,33.8523566,35.548333,,sonocraft.studios@gmail.com,,,,,,,,,2,20,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Sonocraft Music School,music_school,Mount Lebanon,LB,Mar Takla,33.8522869,35.5483944,,,,,https://www.facebook.com/Sonocraftmusic,,,,,,2,8,medium,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
بيت الحاج حسن الهادي,cosmetics,South Lebanon,LB,طير فلسيه,33.3084854,35.3477363,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سندويش ونص,restaurant,Beirut,LB,شارع الحمرا,33.8960581,35.4789299,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة الطيري,school,South Lebanon,LB,الطيري,33.1412294,35.4083467,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Bois de Roses,events_venue,Mount Lebanon,LB,,33.9941135,35.7319567,,info@boisderoses.com,http://www.boisderoses.com,False,,,,,,,2,48,medium,Website rebuild + maintenance,osm,2026-05-04T13:12:10.490486Z
مطعم الروابي,restaurant,Bekaa,LB,راشيا,33.5216768,35.8136669,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ليالي وادي التيم,restaurant,Bekaa,LB,راشيا,33.5208968,35.8129078,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
فندق ومطعم الكنز,restaurant,Bekaa,LB,راشيا,33.5244527,35.8086029,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الجامعة اللبنانية كلية الأعمال راشيا,university,Bekaa,LB,راشيا,33.5265959,35.8081014,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Khatchig & Sons,hardware,Mount Lebanon,LB,New hankash street,33.8911765,35.554989,,khatchigandsons@gmail.com,,,,,,,,,2,28,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مخبز جنى البيادر,bakery,Bekaa,LB,كفر قوق,33.5349785,35.8838142,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ecole saint charbel,school,Mount Lebanon,LB,"saint charbel, daroun",33.9769305,35.6451609,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دندش,motorcycle,Mount Lebanon,LB,street_uni_1,33.8277082,35.5145043,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ITG,company,Beirut,LB,كورنيش بيار الجميل,33.885637,35.5318633,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مطعم أبو فياض فرع (1),restaurant,Bekaa,LB,بريتال,33.9338405,36.1529713,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة الإمام علي,school,Bekaa,LB,بريتال,33.9353281,36.1523219,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بوتيك الرضا,mall,Bekaa,LB,بريتال,33.9354515,36.1533015,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مطعم الخواجة,restaurant,Bekaa,LB,بريتال,33.9348513,36.1501331,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ستي كفي,cafe,Bekaa,LB,بريتال,33.9349517,36.1499443,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
سوبرماركت درويش,supermarket,Baalbek-Hermel,LB,طيبة - بعلبك,33.9582975,36.1668195,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مقهى دورس,cafe,Bekaa,LB,دورس,33.988345,36.1788935,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية جودت,pharmacy,Bekaa,LB,دورس,33.9899136,36.1797741,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صاج واستراحة الضيعة,restaurant,Bekaa,LB,مجدلون,33.9861165,36.1352018,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صيدلية الملحم,pharmacy,Baalbek-Hermel,LB,"طريق نحله - بعلبك, نحلة",34.0407215,36.2521488,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ذوق مكايل,clothes,Mount Lebanon,LB,ذوق مكايل,33.9703548,35.6206403,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مطعم أبو أدهم للصفيحة البعلبكية,restaurant,Bekaa,LB,طاريا,33.9868411,36.0256466,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الصحة,pharmacy,Bekaa,LB,طاريا,33.9898128,36.0325904,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
مدرسة دون بوسكو - راهبات حدث بعلبك,school,Baalbek-Hermel,LB,الحدث - بعلبك,34.0019199,36.03252,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
صالون أش 1,hairdresser,South Lebanon,LB,صور,33.2686091,35.2014609,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
المحامي أنطون مارون,lawyer,Mount Lebanon,LB,"987, Charkhieh Street, Beit Mery",33.865361,35.6055439,,,,,,,,,,,1,15,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
ذا بيزبي,cafe,Beirut,LB,شارع محمد عبد الباقي,33.8980314,35.4871481,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
دار بيروت,cafe,Beirut,LB,شارع الجميزة,33.8950698,35.5118585,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Burger King,fast_food,North Lebanon,LB,مستيتا,34.104394,35.6539116,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Ya Mama Supermarket,supermarket,Mount Lebanon,LB,Bsalim,33.9080792,35.6009684,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Infirmerie,hospital,Mount Lebanon,LB,"17, Rue des Pavillons, Aïn Saadé",33.8655927,35.5767065,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Costumes Mont La Salle,clothes,Mount Lebanon,LB,"17, Rue des Pavillons, Aïn Saadé",33.8655943,35.5767322,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Salles d’Examen Côté B,community_centre,Mount Lebanon,LB,"17, Rue des Pavillons, Aïn Saadé",33.8653842,35.5763709,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Salles d’Examen Côté C,community_centre,Mount Lebanon,LB,"17, Rue des Pavillons, Aïn Saadé",33.8652963,35.5766438,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Wooden Bakery,bakery,Mount Lebanon,LB,طريق مار موسى-القعقور,33.8980705,35.7052264,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Salles d’Examen Côté A,community_centre,Mount Lebanon,LB,"17, Rue des Pavillons, Aïn Saadé",33.8655504,35.5762232,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Guichet Automatique Mont La Salle Banque de Beyrouth,atm,Mount Lebanon,LB,1,33.8650981,35.5808385,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
ستاربكس,cafe,South Lebanon,LB,صور,33.2664011,35.2025117,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
الجواد,restaurant,South Lebanon,LB,صور,33.2663876,35.2041291,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Bistro Al Khouk,restaurant,South Lebanon,LB,صور,33.2723682,35.1976808,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
بورغندي,restaurant,Beirut,LB,"752, شارع غورو, بيروت",33.89499,35.5084148,,info@burgundybeirut.com,https://burgundybeirut.com/,True,,context,,,,,4,55,high,SEO audit + visibility upgrade,osm,2026-05-04T13:12:10.490486Z
Unipak,company,Mount Lebanon,LB,حالات,34.0805022,35.6500287,,,,,,,,,,,1,0,low,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
د مازن علواني,doctors,Mount Lebanon,LB,دوحة عرمون الشارع العام سنتر مطر و شاهين,33.7894463,35.4893371,,,,,,,,,,,1,15,high,Lead-gen website + Google Ads launch,osm,2026-05-04T13:12:10.490486Z
مطعم هاشم,fast_food,Mount Lebanon,LB,حي الجامعه,33.827096,35.5140372,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Pin 'N Hole,bar,Beirut,LB,,33.8978165,35.5249587,,,,,https://www.facebook.com/marmkhael/,,,,,,1,15,high,Website launch + capture their existing audience,osm,2026-05-04T13:12:10.490486Z
Maestro,restaurant,Beirut,LB,شارع نظيرة جنبلاط,33.8777612,35.5033383,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
نابوليتانا,restaurant,Beirut,LB,بيروت,33.8959169,35.4809889,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Belle mariée,clothes,Beirut,LB,شارع الحمرا,33.8959318,35.4809353,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Bata,shoes,Beirut,LB,بيروت,33.8958395,35.4813656,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Al zaytouni,fast_food,North Lebanon,LB,طريق بقاع كفرا,34.2500778,36.0080704,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
RTC Sweets and Bakery,bakery,North Lebanon,LB,طريق بقاع كفرا,34.2512702,36.0080279,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Kangourou,supermarket,North Lebanon,LB,طريق بقاع كفرا,34.2494292,36.008951,,,,,,,,,,,1,8,medium,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Saj maroun,fast_food,North Lebanon,LB,طريق بقاع كفرا,34.2515765,36.0096895,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
Manoucheh,restaurant,North Lebanon,LB,Lebanon Mountain Trail Section 9,34.2077717,35.9384662,,,,,,,,,,,1,15,high,Full digital launch (brand + website + social setup),osm,2026-05-04T13:12:10.490486Z
