name,category,region,country,address,lat,lon,phone,email,website,website_live,facebook,instagram,rating,review_count,completeness_score,industry_priority,recommended_service,source,scraped_at
Care Medical Hospital - Almalaz,hospital,Riyadh,SA,"Salah Ad Din Al Ayyubi Rd, Az Zahra, Riyadh 12812, Saudi Arabia",24.6795309,46.7270961,011 437 8888,,https://care.med.sa/,True,,,3.9,1996,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Medical Clinic,medical_clinic,Riyadh,SA,"شارع Abi Moussa Al Ashaari, Al Andalus, Riyadh 13212, Saudi Arabia",24.744072600000003,46.7901345,9200 10706,,,,,,4.2,5,2,high,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
Al Falah Hospital,hospital,Riyadh,SA,"عمار بن ياسر، Al Oud, Riyadh 12665, Saudi Arabia",24.619120199999998,46.7292701,011 446 3737,,https://www.alfalahh.com/,True,,,3.3,2459,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Alshablan Medical Center,medical_center,Riyadh,SA,"Al Urubah Rd, Al Wurud, Riyadh 12215, Saudi Arabia",24.7166149,46.681484499999996,011 460 6600,,https://www.alshablan.sa/,True,,,4,1233,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ryan International Polyclinic Batha,medical_clinic,Riyadh,SA,"Al Amal, Riyadh 12643, Saudi Arabia",24.6424293,46.7202301,011 401 1833,,https://www.ryanriyadh.com/,True,,,3.2,338,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Primary Health Care Center (Al-Ghadeer),medical_center,Riyadh,SA,"Sulayman Al Khazim, Al Ghadir, Riyadh 13311, Saudi Arabia",24.7680248,46.6512031,011 210 9641,,,,,,3.5,743,2,high,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
العيادات الإستشارية - Consulting Clinics,medical_clinic,Riyadh,SA,"Makkah Al Mukarramah Rd, Al Olaya, Riyadh 12311, Saudi Arabia",24.676784899999998,46.682804499999996,9200 19123,,http://khccgroup.com/,True,,,3.5,317,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
KFMC Family Medicine and Employee Health Department,medical_clinic,Riyadh,SA,"MPQ3+FJ9, As Sulimaniyah, Riyadh 12231, Saudi Arabia",24.6886528,46.7041134,011 288 9999 ext. 26699,,,,,,5,5,2,high,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
Alma Health Digital Clinic Riyadh,medical_clinic,Riyadh,SA,"2319 Anas Ibn Malik Rd, Alyasmin, Floor 1, Office 108, Riyadh 13322, Saudi Arabia",24.8198083,46.6465009,050 256 2767,,http://almahealth.io/,True,,,3,2,3,high,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
Specialized Clinic,hospital,Riyadh,SA,"Makkah Al Mukarramah Rd, Al Olaya, Riyadh 12611, Saudi Arabia",24.6813865,46.695992499999996,011 461 0910,,http://www.spclinic.net/,True,,,4.2,227,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Al Wadi Health Care Center,hospital,Riyadh,SA,"3961 7179 طرفاء، Al Wadi, Riyadh 13313, Saudi Arabia",24.7879941,46.6973758,800 127 7000,,http://twitter.com/alwadiphc,False,,,2.7,1248,3,medium,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Al-Azhar Medical Hospital,hospital,Riyadh,SA,"7244 Abi Hourairah, An Nasim Ash Sharqi, 3651, Riyadh 14245, Saudi Arabia",24.7243361,46.8466877,011 236 6788,,http://www.alazharhospitals.com/,True,,,2.5,2432,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Dhaka Medical Center,hospital,Riyadh,SA,"Hibatullah Al Khazraji, Al Futah, Riyadh 12632, Saudi Arabia",24.644916799999997,46.7140056,9200 16806,,https://dhakasa.com/,True,,,3.8,441,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Diamond Medical Clinics 1,medical_center,Riyadh,SA,"شارع التخصصي، Halab, Al Olaya, Riyadh 12333, Saudi Arabia",24.7013844,46.66750030000001,011 880 1001,,https://diamondsclinic.com/,True,,,3.7,1627,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Noorana Medical Clinic Safeer Dr,medical_center,Riyadh,SA,"Salah Ad Din Al Ayyubi Rd, Jarir, Riyadh 12837, Saudi Arabia",24.6695399,46.7506494,011 291 5228,,,,,,3.8,185,2,high,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Saudi German Hospital Riyadh - SGH,hospital,Riyadh,SA,"6785 حي، 2616 King Fahd Branch Rd, As Sahafah, Riyadh 13321, Saudi Arabia",24.8006125,46.627896799999995,9200 07997,,https://www.ryd.saudigermanhealth.com/?utm_source=GMB&utm_medium=Google+My+Business,True,,,3.3,5757,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
مركز كير . عمليات اليوم الواحد,hospital,Riyadh,SA,"شارع الضباب, Al Olaya, Riyadh 11393, Saudi Arabia",24.6905483,46.700458399999995,011 271 6666,,,,,,3.4,19,2,medium,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
جراح تجميل دكتور جمال جمعه عيادات ميدارت Medart Clinics,medical_center,Riyadh,SA,"MPX3+JQW بجانب وكالة بورش، Prince Abdulaziz Ibn Musaid Ibn Jalawi St, As Sulimaniyah, Riyadh 12234, Saudi Arabia",24.6990886,46.7044146,055 581 7800,,https://www.medartclinics.com/ar/home-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9/,True,,,4.6,621,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مركز احتواء الطبي,medical_center,Riyadh,SA,"King Fahd Rd, Al Olaya, Riyadh 12333, Saudi Arabia",24.704815999999997,46.675134799999995,9200 27225,,https://www.ehtiwa.com/,True,,,3.7,255,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Medical Clinic,medical_clinic,Riyadh,SA,"2884 Asem Ibn Khalifah, RCRA2884, 6765, حي المربع, الرياض 12626, Saudi Arabia",24.6716661,46.7082468,057 066 8587,,,,,,4.8,5,2,high,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
Riyadh Hospital - مستشفى الرياض,hospital,Riyadh,SA,"Al Mughrizat, Riyadh 12481, Saudi Arabia",24.7549405,46.726868499999995,011 521 5555,,http://www.rh.med.sa/,True,,,4,435,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Pro Derma,medical_clinic,Riyadh,SA,"Al-Thumamah Valley St, Al Olaya, Riyadh 12214, Saudi Arabia",24.705473899999998,46.677626,050 751 5411,,https://proderma-clinics.com/,True,,,4.2,798,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Aesthetic Clinic Riyadh | عيادة التجميل بالرياض,medical_clinic,Riyadh,SA,"QQ85+M2M, Al Hamra, Riyadh 13214, Saudi Arabia",24.766687500000003,46.7575625,011 487 9073,,https://aestheticclinicriyadh.com/,True,,,4.4,12,3,high,SEO audit + visibility upgrade,google_places,2026-05-04T11:47:22.394171Z
MOVE Comprehensive Sports Medicine,hospital,Riyadh,SA,"Ar Rahmaniyyah, Riyadh 11564, Saudi Arabia",24.7166493,46.6692034,9200 09298,,https://move.med.sa/,True,,,4.1,296,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Clinics Complex,hospital,Riyadh,SA,"3822 Al Kharj Rd, 6174, Riyadh 14331, Saudi Arabia",24.5424825,46.875976900000005,056 231 7824,,https://www.facebook.com/masaneaclinic?mibextid=ibOpuV,True,,,3,117,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Kadoon clinics,dental_clinic,Riyadh,SA,"العليا العام، Al Olaya, Riyadh 12214, Saudi Arabia",24.7097974,46.6760692,011 520 7112,,,,,,4.1,585,2,high,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Aween | عوين الطبية,medical_clinic,Riyadh,SA,"2637 Prince Abdulaziz Ibn Musaid Ibn Jalawi St, As Sulimaniyah, 7955, Riyadh 12234, Saudi Arabia",24.701013,46.705419299999996,055 673 3144,,,,,,5,9,2,high,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
Aesthetic skin clinic,medical_center,Riyadh,SA,"Ibrahim Ibn Abdullah Al Sawil, Al Quds, Riyadh 13214, Saudi Arabia",24.7629044,46.757895399999995,011 487 9071,,,,,,3.4,601,2,high,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
Oral Dental Clinics,dental_clinic,Riyadh,SA,"Prince Ahmad Ibn Abd Al Aziz, Al Wurud, Riyadh 12254, Saudi Arabia",24.730797,46.6787472,011 456 4442,,,,,,4.7,709,2,high,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
عالم الابتسامة لطب الأسنان والجلدية والتجميل - Smile World Center,medical_clinic,Riyadh,SA,"Khaled bin Al waleed خالد ابن الوليد،، حي الشهداء، Riyadh 13241, Saudi Arabia",24.7858083,46.7470448,058 111 1974,,,,,,4.4,2682,2,high,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
عيادات دنتل هاوس Dental House Clinics,dental_clinic,Dammam,SA,"Prince Turkey Street, Alkurnaish, Al Khobar 34412, Saudi Arabia",26.322944,50.2184161,9200 02721,,http://www.dentalhouseclinics.com/,True,,,4.1,301,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Barad Dental Clinic عيادات برد للأسنان,dental_clinic,Jeddah,SA,"King Fahad Rd, Al Faisaliyyah, Jeddah 23442, Saudi Arabia",21.582752199999998,39.176711999999995,053 237 1155,,http://www.barad-dental.com/,True,,,4.8,248,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Dima Dental Center مجمع ديمه لطب الأسنان‎,dentist,Riyadh,SA,"7950 Al Amir Muhammad Ibn Abdul Aziz, 3227 Branch Rd, العليا، الرياض 12313, Saudi Arabia",24.6923458,46.675595099999995,9200 05196,,https://www.dimadental.com.sa/,True,,,4.4,1541,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Sanaya Dental Clinics,dentist,Riyadh,SA,"Takhassusi، العروبة، Rd، Riyadh 12333, Saudi Arabia",24.707910899999998,46.664409899999995,9200 14702,,https://sanayaclinics.com/,True,,,4.6,966,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Modern Dental Center,dental_clinic,Dammam,SA,"King Fahd Road, Ghirnatah, Dammam 32243, Saudi Arabia",26.4200518,50.086686,013 843 0243,,https://mdcdentalcenter.com/,True,,,4.3,1888,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مركز الربوة الطبي,medical_center,Riyadh,SA,"2685 Umar Ibn Abdul Aziz Br Rd, 7868, Ar Rabwah, Riyadh 12834, Saudi Arabia",24.6898919,46.7609272,9200 10327,,http://rabwahmedical.com/,True,,,4.5,1177,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
مجمع نهج الطبي للأسنان والجلدية والتجميل,dentist,Riyadh,SA,"Abdulrahman Al Ghafeqi St, Al Quds, Riyadh 13214, Saudi Arabia",24.7528421,46.768915199999995,9200 07882,,https://linktr.ee/nahjclinic,True,,,4.4,3448,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
Lasting Smile Dental Clinics مجمع البسمة الدائمة لطب الأسنان,dental_clinic,Riyadh,SA,"Abdallah Ibn Soleiman Al Hamadani, Al Olaya, Riyadh 12241, Saudi Arabia",24.700771800000002,46.6920584,9200 10617,,http://www.lastingsmile.com/,True,,,4.5,529,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ozone Dental Center,dental_clinic,Dammam,SA,"Prince Turkey Street, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",26.2877436,50.219167899999995,013 512 2242,,https://www.instagram.com/ozone_clinics?igsh=MTE4bXJmZXRuaGNxcQ==,True,,,4,946,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Kharsa Clinics عيادات الخرسا,dental_clinic,Riyadh,SA,"2949 Mousa Bin Nusair St Cercon Building #3، PM3M+WP9, Musa Ibn Nusair St, Al Olaya, Riyadh 12241, Saudi Arabia",24.704663399999998,46.6844011,800 121 2777,,http://www.kharsaclinics.com/,True,,,4.6,551,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
عيادات الفارابي لطب الأسنان والجلدية فرع العزيزية,dental_clinic,Riyadh,SA,"al nasr road، Al Aziziyah, Riyadh 14514, Saudi Arabia",24.5921491,46.7729324,011 202 7500,,http://www.farabiclinics.com/,True,,,4.5,1331,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Harasani Dental Clinics,medical_clinic,Jeddah,SA,"Al-Murjana Tower، 8045 Prince Sultan Rd, Ar Rawdah, Jeddah 23435, Saudi Arabia",21.567517799999997,39.1434127,9200 12355,,http://www.harasaniclinics.com/,True,,,4.3,450,3,high,Lead-gen overhaul (landing pages + Google Ads + WhatsApp capture),google_places,2026-05-04T11:47:22.394171Z
عيادات دنترا حي السويدي الغربي - Dentra Clinic,dental_clinic,Riyadh,SA,"4714 Sheikh Abdul Rahman Ibn Furayyan, As Suwaidi Al Gharabi, Riyadh 12993, Saudi Arabia",24.5662815,46.631416699999996,055 354 9525,,https://www.dentra.sa/,True,,,4.6,464,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Uranus Dental Center,dental_clinic,Riyadh,SA,"2559 Al Urubah Rd, Al Olaya, Riyadh 12244, Saudi Arabia",24.715650699999998,46.680690899999995,011 465 7000,,http://www.uranus.com.sa/,True,,,4,1244,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Ram Clinics | عيادات رام,dental_clinic,Dammam,SA,"Prince Ahmed St, Al Qusur, Dhahran 34246, Saudi Arabia",26.343301999999998,50.162687,013 816 3550,,https://ramclinics.net/,True,,,4,1131,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
عيادات العلاج التخصصي لطب وتقويم الأسنان - Specialist Dental Treatment Center,dental_clinic,Dammam,SA,"King Saud St, Al Mazruiyah, Dammam 32414, Saudi Arabia",26.441836,50.120810299999995,058 219 0806,,http://sdtc.com.sa/,True,,,4.6,561,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
MDC AlKhobar [Modern Dental Center],dental_clinic,Dammam,SA,"King Abdulaziz 27th St, &, Al Khobar 34622, Saudi Arabia",26.3013814,50.209753799999994,9200 14828,,https://www.mdckhobar.sa/,False,,,4.2,155,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Artal Medical Complex,dental_clinic,Dammam,SA,"16th Street, Al Khobar Saudi Arabia، Madinat Al Umal, Al Khobar 34441, Saudi Arabia",26.294549,50.207724,053 915 8128,,https://www.artalclinics.net/,False,,,4.5,478,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Al Madar Dental Clinic,dental_clinic,,SA,"طريق الظهران 5596 بناء مجمع العفالق الدور الأول فوق مكتبة جرير1، Al Mubarraz 36342, Saudi Arabia",25.4287703,49.573481799999996,9200 25035,,https://www.instagram.com/almadarhasa/,True,,,4.2,671,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Hiba Medical Center - Unit of Abeer Group,medical_clinic,Jeddah,SA,"3956 Hail AR Ruwais District Jeddah 23214 7175 Hael, 7175, AR Ruwais District, Jeddah 23214, Saudi Arabia",21.5172804,39.171261099999995,012 650 0089,,,,,,4.6,2559,2,high,Lead-gen website + Google Ads launch,google_places,2026-05-04T11:47:22.394171Z
مركز اضواء الحكمة لطب وتقويم الاسنان,dental_clinic,Dammam,SA,"King Khaled St, An Nakhil, Dammam 32244, Saudi Arabia",26.437089,50.090581,013 832 0130,,https://adwaclinics.com/,True,,,4.3,434,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Smile Dental Clinic - سمايل لطب وتجميل الاسنان,dental_clinic,Riyadh,SA,"Prince Muhammad Ibn Saad Ibn Abdulaziz Rd, Al Aqiq, Riyadh 13515, Saudi Arabia",24.779886599999998,46.6165328,800 124 2255,,http://smileclinic.sa/ar/makeappointment/instgram,True,,,4.6,383,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Healthcare Polyclinic dammam,hospital,Dammam,SA,"17th Street, Al Souq, Dammam 32242, Saudi Arabia",26.4424237,50.097633800000004,013 808 5111,,http://healthcare.com.sa/,True,,,4.6,1319,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Dental Hospital,dental_clinic,Dammam,SA,"95VV+G7C, King Faysal University, Dammam 34212, Saudi Arabia",26.3938062,50.193126799999995,013 333 1500,,http://www.uod.edu.sa/en/colleges/college-of-dentistry/patient-services,False,,,4.1,195,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Kadoon Dental Clinic,dental_clinic,Riyadh,SA,"MPRM+W5W، Princess Al Jawharah Bint Al Imam Faisal Ibn Turki, Ar Rabwah، Ar Rabwah, Riyadh 12814, Saudi Arabia",24.6923723,46.7329484,011 216 8888,,http://www.kadoon.com/,True,,,4.1,475,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Gama Dental Clinic,dental_clinic,Riyadh,SA,"Bin Tami Center, 1st floor, Office 5, طريق الملك عبدالعزيز الفرعي، Al Wurud،, الرياض 11482, Saudi Arabia",24.723297199999998,46.691347099999994,011 454 2929,,http://www.gamadentalclinic.com/,True,,,3.5,83,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
دنتيرا لطب الأسنان - فرع أبها,dental_clinic,,SA,"شارع مكة المكرمة، Al Nuzhah, Abha 62521, Saudi Arabia",18.214453,42.5157759,800 301 2345,,https://www.dentera.com.sa/,False,,,4.3,1374,3,high,Website rebuild + maintenance,google_places,2026-05-04T11:47:22.394171Z
Sigal Dental Clinic,dental_clinic,Riyadh,SA,"Prince Abdulaziz Ibn Musaid Ibn Jalawi St, As Sulimaniyah, Riyadh 12221, Saudi Arabia",24.695960700000004,46.7025335,9200 02002,,http://www.sigalclinics.com/,True,,,3.4,603,3,high,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
صفوة المهيدب لطب الاسنان الأحساء الهفوف,dental_clinic,,SA,"الأحساء_الهفوف _شارع الأمير متعب، Al Omairiyah, Al Hofuf 36362, Saudi Arabia",25.3517962,49.5914844,055 819 7770,,https://safwatalmuhaideb.com/branch/?id=Al_Ahsa_Al_Hofuf_Branch,True,,,4.2,1208,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
عيادات كلية طب الأسنان,dental_clinic,Riyadh,SA,"Faculty of Social Work University of Princess Nora Bint Abdulrahman, Prince Muhammad Ibn Abdul Aziz Al Saud, Ar Rabwah, الرياض 12834, Saudi Arabia",24.8430282,46.719123,011 824 1000,,,,,,3.5,91,2,high,Full digital launch (brand + website + social setup),google_places,2026-05-04T11:47:22.394171Z
RAM Clinics,medical_center,,SA,"B364 Street 66 Building 198، RAM Clinics، Bilad Al Qadeem, Bahrain",26.2006752,50.558131599999996,1742 2022,,https://bahrain.ramclinics.net/,True,,,4.7,2213,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Mada dental center,hospital,Dammam,SA,"شارع المزارع، An Nakhil, Dammam 32244, Saudi Arabia",26.4348167,50.0850495,053 493 1628,,http://www.madacenter.net/,True,,,3.7,114,3,medium,Reputation + SEO turnaround,google_places,2026-05-04T11:47:22.394171Z
Al Saif Medical Center مجمع السيف الطبي,medical_center,Dammam,SA,"Prince Nayef Bin Abdulaziz Rd, Al Buhayrah, Dammam 31911, Saudi Arabia",26.4709995,50.0634081,013 838 3600,,http://alsaif.med.sa/,True,,,4.1,655,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Basma Pearl Clinics,dental_clinic,Riyadh,SA,"طريق الأمير سلطان بن عبد العزيز، Al Olaya, Riyadh 12211, Saudi Arabia",24.693474499999997,46.695818599999996,056 466 0707,,http://www.basmtlolo.com/,True,,,4.2,960,3,high,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
Nera Specialized Medical Center,hospital,Riyadh,SA,"Imam Abdullah Ibn Saud Ibn Abdulaziz Rd, Ghirnatah, Riyadh 13241, Saudi Arabia",24.782998499999998,46.745639499999996,053 433 3637,,http://neramed.com/,True,,,4.3,1547,3,medium,Discovery call - scope the right service,google_places,2026-05-04T11:47:22.394171Z
